"auctionEndDate","auctionResultAuctionEnded","auctionResultBids","auctionResultHighBid","auctionResultReserveMet","auctionResultViews","auctionResultWatchers","auctionStatus","auctionUrl","countryCode","countryCodeAlpha3","currency","currentBid","currentBidFormatted","description","currentBidder","detailLocation","era","id","inSubscription","listingDetails/0","listingDetails/1","listingDetails/2","listingDetails/3","listingDetails/4","listingDetails/5","listingDetails/6","listingDetails/7","listingDetails/8","listingDetails/9","listingDetails/10","listingDetails/11","listingDetails/12","listingDetails/13","listingDetails/14","listingDetails/15","listingDetails/16","listingDetails/17","listingDetails/18","listingDetails/19","listingDetails/20","listingDetails/21","listingDetails/22","listingDetails/23","listingDetails/24","listingDetails/25","listingDetails/26","listingDetails/27","listingDetails/28","listingDetails/29","listingDetails/30","lotNumber","model","make","noReserve","privatePartyOrDealer","repeat","reserveMet","soldText","title","views"
"2025-04-25T17:08:02.000Z","April 25, 2025 at 10:08AM PT","26","245000","false","24578","1724","ended","https://bringatrailer.com/listing/1989-porsche-911-turbo-coupe-13/","US","USA","USD","245000","USD $245,000","This 1989 Porsche 911 Turbo coupe is a factory M505 slant nose, and it was registered with its second owner in New York for more than 30 years until it was acquired by its current owner in 2023. A subsequent refurbishment by European Performance Specialists of Oakville, Connecticut, totaled more than $75k.",,"Located in United States","1980s","90895416","false","Chassis: WP0JB0936KS050503","32k Miles Shown","M505 Slant Nose Bodywork","2023 Refurbishment Totaling ~$76k","Rebuilt Turbocharged 3.3L Flat-Six","G50 Five-Speed Manual Transaxle","Guards Red Paint","Cashmere Beige Leather Upholstery","Refinished 16"" Fuchs Forged Wheels","Air Conditioning & Porsche CD-2 Stereo","Aftermarket Intercooler","Window Sticker & Docs Dating to 1992",,,,,,,,,,,,,,,,,,,,"188535","Porsche 930 Turbo","Porsche","false","Dealer","false","false","Bid to USD $245,000 <span> on 4/25/25 </span>","1989 Porsche 911 Turbo Coupe M505 Slant Nose","0 Views"
"2025-04-24T22:02:32.000Z","April 24, 2025 at 3:02PM PT","35","131992","false","11983","1179","ended","https://bringatrailer.com/listing/2022-porsche-911-carrera-4s-coupe-14/","US","USA","USD","131992","USD $131,992","This 2022 Porsche 911 Carrera 4S coupe was initially sold in California and has remained registered in the state, and it has traveled 12k miles. The car is powered by a twin-turbocharged 3.0L flat-six that drives all four wheels through an eight-speed PDK dual-clutch automatic transaxle, and it is finished in GT Silver Metallic over Bordeaux Red…",,"Located in United States","2020s","92562183","false","Chassis: WP0AB2A97NS220576","12k Miles","Twin-Turbocharged 3.0L Flat-Six","8-Speed PDK Dual-Clutch Transaxle","GT Silver Metallic Paint","Bordeaux Red Leather Upholstery","20"" & 21"" RS Spyder Design Alloy Wheels","Porsche Active Suspension Management","Sunroof","LED Headlights","Parking Sensors","Surround-View Camera System","Heated & Ventilated Front Seats","Burmester Sound System","Dual-Zone Automatic Climate Control","Navigation","Clean Carfax Report",,,,,,,,,,,,,,,"188952","Porsche 992 911 Carrera 4S","Porsche","false","Dealer","false","false","Bid to USD $131,992 <span> on 4/24/25 </span>","2022 Porsche 911 Carrera 4S Coupe","0 Views"
"2025-04-24T21:32:56.000Z","April 24, 2025 at 2:32PM PT","45","53500","false","17376","1831","ended","https://bringatrailer.com/listing/2006-porsche-911-carrera-s-coupe-76/","US","USA","USD","53500","USD $53,500","This 2006 Porsche 911 Carrera S coupe was purchased in May 2020 by the current owner, who is said to have used it as a summer car and added 5k of the 69k miles indicated. It is finished in Carrara White over Terracotta Special leather with supple leather seat inserts and is powered by a 3.8-liter flat-six paired with a six-speed manual transaxle.","Huffinator","Located in United States","2000s","91747273","false","Chassis: WP0AB29916S742948","69k Miles","3.8-Liter Flat-Six","Six-Speed Manual Transaxle","Carrara White Paint","Terracotta Special Leather","Supple Leather Seat Inserts","19″ Sport Design Wheels","Sunroof","Bi-Xenon Headlights","Sport Chrono Package Plus","Power-Adjustable Front Seats","Sport Shifter","Bose Sound System","Pioneer Touchscreen Receiver","Rear-View Camera","Clean Carfax Report",,,,,,,,,,,,,,,"188933","Porsche 997 911 Carrera S","Porsche","true","Private Party","false","true","Sold for USD $53,500 <span> on 4/24/25 </span>","2006 Porsche 911 Carrera S Coupe 6-Speed","0 Views"
"2025-04-24T19:54:42.000Z","April 24, 2025 at 12:54PM PT","35","27750","false","7556","811","ended","https://bringatrailer.com/listing/1999-porsche-911-carrera-coupe-130/","US","USA","USD","27750","USD $27,750","This 1999 Porsche 911 Carrera coupe was purchased by the seller in June 1999, and 73k of the 76k miles have been added since that time. It has been registered in North Carolina, Louisiana, and Texas from new. Finished in Ocean Blue Metallic over Savannah Beige leather, the car is powered by a replacement 3.4-liter M96 flat-six paired with a…","Y-T","Located in United States","1990s","92148091","false","Chassis: WP0AA2998XS621936","76k Miles","3.4-Liter M96 Flat-Six","Six-Speed Manual Transaxle","Ocean Blue Metallic Paint","Savannah Beige Leather Upholstery","17″ Twist-Spoke Alloy Wheels","Sunroof","Deployable Rear Spoiler","Power-Adjustable Front Seats","Automatic Climate Control","Porsche CDR-210 Stereo",,,,,,,,,,,,,,,,,,,,"188887","Porsche 996 911 Carrera","Porsche","true","Private Party","false","true","Sold for USD $27,750 <span> on 4/24/25 </span>","25-Years-Owned 1999 Porsche 911 Carrera Coupe 6-Speed","0 Views"
"2025-04-24T19:32:59.000Z","April 24, 2025 at 12:32PM PT","20","49993","false","6268","696","ended","https://bringatrailer.com/listing/1995-porsche-911-carrera-cabriolet-161/","US","USA","USD","49993","USD $49,993","This 1995 Porsche 911 Carrera Cabriolet was first registered in California and spent time in Colorado before being relocated to Oklahoma in 2007 following its purchase by the current owner&#039;s late husband. Powered by a 3.6-liter flat-six paired with a six-speed manual transaxle, the car is finished in Black Metallic over Marble Grey leather…",,"Located in United States","1990s","91761930","false","Chassis: WP0CA299XSS342358","59k Miles Shown on Repaired Odometer","3.6-Liter Flat-Six","Six-Speed Manual Transaxle","Black Metallic Paint","Marble Grey Leather Upholstery","17″ Cup II Wheels","Back Soft Top","Kenwood Stereo","Power-Adjustable Front Seats","Cruise Control","Air Conditioning","Clean Carfax Report",,,,,,,,,,,,,,,,,,,"188876","Porsche 993 911 (Non-Turbo/GT2)","Porsche","false","Private Party","false","false","Bid to USD $49,993 <span> on 4/24/25 </span>","1995 Porsche 911 Carrera Cabriolet 6-Speed","0 Views"
"2025-04-24T18:15:11.000Z","April 24, 2025 at 11:15AM PT","27","37500","false","7453","719","ended","https://bringatrailer.com/listing/1984-porsche-911-carrera-cabriolet-29/","US","USA","USD","35500","USD $35,500","This European-market 1984 Porsche 911 Carrera cabriolet was registered with one family until it was acquired by the seller on BaT in September 2024, and subsequent work included the installation of a Wevo short shifter and replacing the left headlight reflector, battery, and assorted exhaust and braking components. Powered by a 3.2-liter flat-six…","carreram","Located in United States","1980s","92517197","false","Chassis: WP0ZZZ91ZES151257","111k Miles Shown on Replacement Speedometer","3.2-Liter Flat-Six 915","Five-Speed Manual Transaxle","Light Bronze Metallic Paint","Cadbury Brown Leather Upholstery","15″ Fuchs Alloy Wheels w/Body Color Centers","Dark Brown Soft Top","Air Conditioning","Wevo Short Shifter","Power Windows","Aftermarket Head Unit & Speakers","Clean Carfax Report",,,,,,,,,,,,,,,,,,,"188832","Porsche 911 Carrera 3.2","Porsche","false","Private Party","true","false","Sold for USD $37,500 <span> on 4/24/25 </span>","RoW 1984 Porsche 911 Carrera Cabriolet","0 Views"
"2025-04-24T17:57:58.000Z","April 24, 2025 at 10:57AM PT","28","90500","false","9654","961","ended","https://bringatrailer.com/listing/2011-porsche-911-turbo-s-cabriolet-13/","US","USA","USD","90500","USD $90,500","This 2011 Porsche 911 Turbo S is a triple-black cabriolet that has 27k miles following history in Mississippi and New Mexico. Powered by a twin-turbocharged 3.8L flat-six that drives all four wheels via a seven-speed PDK transaxle, the car is equipped with the Carbon and Sport Chrono packages as well as Porsche Ceramic Composite Brakes, heated…","MEZGER917","Located in United States","2010s","91905997","false","Chassis: WP0CD2A93BS773286","27k Miles","Twin-Turbocharged 3.8L Flat-Six","Seven-Speed PDK Transaxle","Porsche Torque Vectoring","Black Paint","Black Full Leather","Black Convertible Soft Top","Carbon & Sport Chrono Packages","Heated & Adaptive Front Sport Seats","PCM Infotainment w/Navigation","19” Turbo II Wheels","PASM Dampers","Bose Audio","Clean Carfax Report",,,,,,,,,,,,,,,,,"188814","Porsche 997 911 Turbo","Porsche","false","Dealer","false","false","Sold for USD $90,500 <span> on 4/24/25 </span>","27k-Mile 2011 Porsche 911 Turbo S Cabriolet","0 Views"
"2025-04-24T17:54:52.000Z","April 24, 2025 at 10:54AM PT","22","66000","false","13561","1517","ended","https://bringatrailer.com/listing/2008-porsche-911-carrera-s-coupe-18/","US","USA","USD","66000","USD $66,000","This 2008 Porsche 911 Carrera S coupe is finished in Meteor Gray Metallic over black leather, and it was optioned with heated front sport seats, a Bose sound system, the Sport Chrono Package Plus, and 19&quot; Turbo wheels. The car is powered by a 3.8-liter flat-six paired with a six-speed manual transaxle, and additional features include a deployable…","Clydesdave","Located in United States","2000s","92605205","false","Chassis: WP0AB299X8S732020","32k Miles","3.8-Liter Flat-Six","Six-Speed Manual Transaxle","Meteor Gray Metallic Paint","Black Leather Upholstery","19” Turbo Wheels","Bi-Xenon Headlights","Sunroof","Heated Front Sport Seats","Sport Chrono Package Plus","Bose Sound System","Kenwood Receiver","Clean Carfax Report",,,,,,,,,,,,,,,,,,"188873","Porsche 997 911 Carrera S","Porsche","false","Dealer","false","false","Sold for USD $66,000 <span> on 4/24/25 </span>","32k-Mile 2008 Porsche 911 Carrera S Coupe 6-Speed","0 Views"
"2025-04-24T17:43:00.000Z","April 24, 2025 at 10:43AM PT","20","416000","false","15938","1275","ended","https://bringatrailer.com/listing/2018-porsche-911-gt2-rs-58/","US","USA","USD","416000","USD $416,000","This 2018 Porsche 911 GT2 RS is finished in Miami Blue over black leather with houndstooth inserts, and it was ordered with the Weissach Package, which reduces weight and enhances downforce via bodywork revisions and increased use of carbon fiber. Power is from a twin-turbocharged 3.8L flat-six mated to a seven-speed PDK dual-clutch automatic…","nkg","Located in United States","2010s","90013525","false","Chassis: WP0AE2A94JS185898","3k Miles","Twin-Turbocharged 3.8L Flat-Six","Seven-Speed PDK Dual-Clutch Transaxle","Limited-Slip Differential","Miami Blue Paint","Black Leather w/Houndstooth Inserts","20"" & 21"" Center-Lock Wheels","Rear-Wheel Steering","Weissach Package","Sport Chrono Package","PCM Infotainment w/Navigation","Bose Audio System","Fire Extinguisher",,,,,,,,,,,,,,,,,,"188790","Porsche 991 911 GT2","Porsche","false","Private Party","false","false","Sold for USD $416,000 <span> on 4/24/25 </span>","3k-Mile 2018 Porsche 911 GT2 RS Weissach","0 Views"
"2025-04-23T22:58:09.000Z","April 23, 2025 at 3:58PM PT","55","66500","false","11309","1336","ended","https://bringatrailer.com/listing/1984-porsche-911-carrera-targa-69/","US","USA","USD","66500","USD $66,500","This 1984 Porsche 911 Carrera is a Pewter Metallic-finished Targa that was optioned from the factory with Burgundy leather and leatherette upholstery, and it has been modified with a Steve Wong ECU chip, a Stomski Racing shifter coupler and clamp kit, European-style taillight lenses, and HID headlights.","Huffinator","Located in United States","1980s","92281814","false","Chassis: WP0EB0916ES160567","100k Miles Shown","3.2-Liter Flat-Six","Five-Speed Type 915 Manual Transaxle","Pewter Metallic Paint","Burgundy Leather Upholstery","Black Removable Targa Roof","16″ Fuchs Alloy Wheels","Steve Wong ECU Chip","Stomski Racing Shifter Coupler and Clamp Kit","European-Style LED Taillights","Clean Carfax Report",,,,,,,,,,,,,,,,,,,,"188776","Porsche 911 Carrera 3.2","Porsche","false","Dealer","false","false","Sold for USD $66,500 <span> on 4/23/25 </span>","1984 Porsche 911 Carrera Targa","0 Views"
"2025-04-23T21:38:22.000Z","April 23, 2025 at 2:38PM PT","17","46000","false","7126","666","ended","https://bringatrailer.com/listing/2004-porsche-911-turbo-cabriolet-191/","US","USA","USD","46000","USD $46,000","This 2004 Porsche 911 Turbo cabriolet has 69k miles following history in California and Texas since new, and it was purchased by the seller in 2013. The car was specified in Lapis Blue Metallic over a Graphite Grey full leather interior, and it is powered by a twin-turbocharged 3.6L flat-six that drives all four wheels via a six-speed manual…","Karpoor","Located in United States","2000s","92004981","false","Chassis: WP0CB299X4S675322","69k Miles","Twin-Turbocharged 3.6L Flat-Six","Six-Speed Manual Transaxle","Lapis Blue Metallic Paint","Graphite Grey Full Leather Interior","18"" Turbo Twist Wheels","Metropol Blue Soft Top","Speed-Activated Rear Spoiler","Heated Power-Adjustable Front Seats","Aluminum-Look Interior Accents","Automatic Climate Control",,,,,,,,,,,,,,,,,,,,"188722","Porsche 996 911 Turbo","Porsche","false","Private Party","false","false","Sold for USD $46,000 <span> on 4/23/25 </span>","2004 Porsche 911 Turbo Cabriolet 6-Speed","0 Views"
"2025-04-23T19:55:00.000Z","April 23, 2025 at 12:55PM PT","22","302888","false","12046","941","ended","https://bringatrailer.com/listing/2023-porsche-911-dakar-16/","US","USA","USD","302888","USD $302,888","This 2023 Porsche 911 Dakar is one of a planned production run of 2,500 and is finished in white and Gentian Blue Metallic with Rallye Design graphics over black leather and microsuede upholstery. The car was leased new and later purchased by the seller from Porsche of Greenwich, Connecticut, and it now has 330 miles.","BizarreDakar","Located in United States","2020s","90976702","false","Chassis: WP0AB2A95PS226234","330 Miles","Twin-Turbocharged 3.0L Flax-Six","Eight-Speed PDK Dual-Clutch Transaxle","Gentian Blue Metallic & White Paint","Black Upholstery","Rallye Design & Extended Rallye Design Packages","19"" & 20"" 911 Dakar Alloy Wheels","Roof Rack","Heated 18-Way Adaptive Sport Plus Seats","Burmester Sound System","Window Sticker","Porsche-Branded Accessories","Total Price of $263k in 2023",,,,,,,,,,,,,,,,,,"188782","Porsche 992 911 Dakar","Porsche","false","Private Party","false","false","Sold for USD $302,888 <span> on 4/23/25 </span>","2023 Porsche 911 Dakar","0 Views"
"2025-04-23T19:40:33.000Z","April 23, 2025 at 12:40PM PT","27","87500","false","21043","1885","ended","https://bringatrailer.com/listing/1996-porsche-911-carrera-coupe-73/","US","USA","USD","87500","USD $87,500","This 1996 Porsche 911 Carrera coupe was first delivered to Walter&#039;s Auto Sales in Riverside, California. It shows 102k miles following registration history in California and Washington, and it was purchased by its current owner in September 2024. Specified in Iris Blue Pearl over Marble Grey leather, the car is equipped with front sport seats with…","Knolly","Located in United States","1990s","88528052","false","Chassis: WP0AA2994TS322762","102k Miles Shown","3.6-Liter Flat-Six","Motor Sound Package","Six-Speed Manual Transaxle","Iris Blue Pearl Paint","Marble Grey Leather Upholstery","17″ Cup II Wheels","Bilstein B6 Dampers","H&R Lowering Springs","Power-Operated Sunroof","Front Sport Seats w/Solid Backs","Air Conditioning","Porsche CDR-210 Stereo","Window Sticker","Clean Carfax Report",,,,,,,,,,,,,,,,"188705","Porsche 993 911 (Non-Turbo/GT2)","Porsche","false","Private Party","false","false","Sold for USD $87,500 <span> on 4/23/25 </span>","1996 Porsche 911 Carrera Coupe 6-Speed","0 Views"
"2025-04-23T19:14:56.000Z","April 23, 2025 at 12:14PM PT","20","156000","false","11767","1165","ended","https://bringatrailer.com/listing/2011-porsche-911-turbo-s-coupe-21-2/","US","USA","USD","156000","USD $156,000","This 2011 Porsche 911 Turbo S coupe remained registered to its original owner in North Carolina until 2025 and now has 1,100 miles. It is finished in GT Silver Metallic over Cocoa leather upholstery and is powered by a twin-turbocharged 3.8L flat-six that drives all four wheels via a seven-speed PDK dual-clutch transaxle.",,"Located in United States","2010s","92457921","false","Chassis: WP0AD2A93BS766166","1,100 Miles","Twin-Turbocharged 3.8L Flat-Six","Seven-Speed PDK Dual-Clutch Transaxle","GT Silver Metallic Paint","Cocoa Leather Upholstery","19″ RS Spyder Forged Wheels","Ceramic-Composite Brakes","Heated Front Sport Seats","Bose Sound System","Sunroof","Rear Parking Sensors","Recent Service Records","Clean Carfax Report",,,,,,,,,,,,,,,,,,"188779","Porsche 997 911 Turbo","Porsche","false","Dealer","false","false","Bid to USD $156,000 <span> on 4/23/25 </span>","1,100-Mile 2011 Porsche 911 Turbo S Coupe","0 Views"
